order_date,sales,year,month,day,day_name,day_of_week,date_is_weekend
2014-12-06,314.55,2014,12,6,Saturday,5,1
2014-11-11,808.928,2014,11,11,Tuesday,1,0
2014-06-15,906.43,2014,6,15,Sunday,6,1
2014-06-08,585.552,2014,6,8,Sunday,6,1
2014-12-31,177.17,2014,12,31,Wednesday,2,0
2014-11-11,277.57,2014,11,11,Tuesday,1,0
2014-08-19,344.91,2014,8,19,Tuesday,1,0
2014-03-01,5.94,2014,3,1,Saturday,5,1
2014-11-23,155.372,2014,11,23,Sunday,6,1
2014-11-25,1272.704,2014,11,25,Tuesday,1,0
2014-10-14,292.82,2014,10,14,Tuesday,1,0
2014-11-26,19.3,2014,11,26,Wednesday,2,0
2014-01-20,1859.4,2014,1,20,Monday,0,0
2014-11-26,81.98,2014,11,26,Wednesday,2,0
2014-11-16,308.6,2014,11,16,Sunday,6,1
2014-01-20,67.194,2014,1,20,Monday,0,0
2014-05-04,69.86,2014,5,4,Sunday,6,1
2014-03-17,3455.13,2014,3,17,Monday,0,0
2014-11-19,47.496,2014,11,19,Wednesday,2,0
2014-04-23,592.568,2014,4,23,Wednesday,2,0
2014-07-27,65.78,2014,7,27,Sunday,6,1
2014-07-19,455.23,2014,7,19,Saturday,5,1
2014-07-14,55.92,2014,7,14,Monday,0,0
2014-12-19,252.612,2014,12,19,Friday,4,0
2014-09-12,5.18,2014,9,12,Friday,4,0
2014-10-14,344.274,2014,10,14,Tuesday,1,0
2014-09-26,145.568,2014,9,26,Friday,4,0
2014-12-26,600.558,2014,12,26,Friday,4,0
2014-09-26,0.876,2014,9,26,Friday,4,0
2014-10-12,22.24,2014,10,12,Sunday,6,1
2014-05-06,113.72,2014,5,6,Tuesday,1,0
2014-01-26,944.61,2014,1,26,Sunday,6,1
2014-03-21,310.528,2014,3,21,Friday,4,0
2014-10-03,67.76,2014,10,3,Friday,4,0
2014-07-26,123.552,2014,7,26,Saturday,5,1
2014-09-13,18.648,2014,9,13,Saturday,5,1
2014-08-19,638.82,2014,8,19,Tuesday,1,0
2014-04-01,46.688,2014,4,1,Tuesday,1,0
2014-06-01,204.08,2014,6,1,Sunday,6,1
2014-04-05,115.36,2014,4,5,Saturday,5,1
2014-11-23,1037.19,2014,11,23,Sunday,6,1
2014-04-25,16.608,2014,4,25,Friday,4,0
2014-04-02,60.208,2014,4,2,Wednesday,2,0
2014-03-22,59.109,2014,3,22,Saturday,5,1
2014-04-12,32.4,2014,4,12,Saturday,5,1
2014-10-25,49.408,2014,10,25,Saturday,5,1
2014-09-17,5.892,2014,9,17,Wednesday,2,0
2014-12-27,300.512,2014,12,27,Saturday,5,1
2014-11-12,203.1212,2014,11,12,Wednesday,2,0
2014-11-18,730.009,2014,11,18,Tuesday,1,0
2014-07-05,502.2,2014,7,5,Saturday,5,1
2014-06-21,36.252,2014,6,21,Saturday,5,1
2014-06-06,38.572,2014,6,6,Friday,4,0
2014-12-01,674.058,2014,12,1,Monday,0,0
2014-05-16,56.4,2014,5,16,Friday,4,0
2014-04-08,49.792,2014,4,8,Tuesday,1,0
2014-08-15,505.282,2014,8,15,Friday,4,0
2014-08-19,85.96,2014,8,19,Tuesday,1,0
2014-07-22,26.632,2014,7,22,Tuesday,1,0
2014-03-17,103.5,2014,3,17,Monday,0,0
2014-02-18,25.16,2014,2,18,Tuesday,1,0
2014-06-01,904.13,2014,6,1,Sunday,6,1
2014-07-13,351.216,2014,7,13,Sunday,6,1
2014-09-21,8.544,2014,9,21,Sunday,6,1
2014-08-22,11.56,2014,8,22,Friday,4,0
2014-10-31,742.336,2014,10,31,Friday,4,0
2014-09-30,15.552,2014,9,30,Tuesday,1,0
2014-12-24,435.132,2014,12,24,Wednesday,2,0
2014-11-21,269.592,2014,11,21,Friday,4,0
2014-02-07,64.96,2014,2,7,Friday,4,0
2014-12-30,551.985,2014,12,30,Tuesday,1,0
2015-06-29,269.98,2015,6,29,Monday,0,0
2015-08-28,2799.96,2015,8,28,Friday,4,0
2015-09-27,39.368,2015,9,27,Sunday,6,1
2015-01-17,254.744,2015,1,17,Saturday,5,1
2015-11-21,412.682,2015,11,21,Saturday,5,1
2015-12-24,604.098,2015,12,24,Thursday,3,0
2015-03-29,295.68,2015,3,29,Sunday,6,1
2015-09-03,120.33,2015,9,3,Thursday,3,0
2015-10-22,5.176,2015,10,22,Thursday,3,0
2015-12-01,6.688,2015,12,1,Tuesday,1,0
2015-06-15,11.672,2015,6,15,Monday,0,0
2015-09-24,54.24,2015,9,24,Thursday,3,0
2015-07-13,41.568,2015,7,13,Monday,0,0
2015-03-23,432.69,2015,3,23,Monday,0,0
2015-10-11,979.9455,2015,10,11,Sunday,6,1
2015-09-06,346.37,2015,9,6,Sunday,6,1
2015-11-01,7.88,2015,11,1,Sunday,6,1
2015-12-19,158.376,2015,12,19,Saturday,5,1
2015-05-23,140.986,2015,5,23,Saturday,5,1
2015-11-14,96.1,2015,11,14,Saturday,5,1
2015-03-24,6.992,2015,3,24,Tuesday,1,0
2015-05-26,352.168,2015,5,26,Tuesday,1,0
2015-04-18,115.44,2015,4,18,Saturday,5,1
2015-12-06,1347.27,2015,12,6,Sunday,6,1
2015-04-26,408.422,2015,4,26,Sunday,6,1
2015-04-30,281.16,2015,4,30,Thursday,3,0
2015-09-22,673.576,2015,9,22,Tuesday,1,0
2015-03-26,1098.53,2015,3,26,Thursday,3,0
2015-05-17,47.368,2015,5,17,Sunday,6,1
2015-08-07,77.58,2015,8,7,Friday,4,0
2015-10-15,8.424,2015,10,15,Thursday,3,0
2015-03-10,89.82,2015,3,10,Tuesday,1,0
2015-11-22,71.354,2015,11,22,Sunday,6,1
2015-10-02,270.34,2015,10,2,Friday,4,0
2015-12-18,646.776,2015,12,18,Friday,4,0
2015-04-13,372.096,2015,4,13,Monday,0,0
2015-12-11,12.828,2015,12,11,Friday,4,0
2015-12-20,88.8,2015,12,20,Sunday,6,1
2015-12-07,12.96,2015,12,7,Monday,0,0
2015-04-02,130.288,2015,4,2,Thursday,3,0
2015-07-20,1454.838,2015,7,20,Monday,0,0
2015-05-12,201.584,2015,5,12,Tuesday,1,0
2015-12-20,775.01,2015,12,20,Sunday,6,1
2015-10-15,136.72,2015,10,15,Thursday,3,0
2015-06-11,207.82,2015,6,11,Thursday,3,0
2015-08-07,241.34,2015,8,7,Friday,4,0
2015-03-23,107.772,2015,3,23,Monday,0,0
2015-12-21,1717.97,2015,12,21,Monday,0,0
2015-10-15,17.14,2015,10,15,Thursday,3,0
2015-08-16,832.446,2015,8,16,Sunday,6,1
2015-09-17,7678.228,2015,9,17,Thursday,3,0
2015-12-06,1782.17,2015,12,6,Sunday,6,1
2015-08-16,2200.328,2015,8,16,Sunday,6,1
2015-12-24,4909.61,2015,12,24,Thursday,3,0
2015-09-13,1336.352,2015,9,13,Sunday,6,1
2015-07-27,29.97,2015,7,27,Monday,0,0
2015-12-17,234.688,2015,12,17,Thursday,3,0
2015-02-08,21.11,2015,2,8,Sunday,6,1
2015-08-21,837.444,2015,8,21,Friday,4,0
2015-09-15,111.904,2015,9,15,Tuesday,1,0
2015-10-30,603.434,2015,10,30,Friday,4,0
2015-12-05,97.424,2015,12,5,Saturday,5,1
2015-06-01,774.47,2015,6,1,Monday,0,0
2015-04-26,1001.76,2015,4,26,Sunday,6,1
2015-04-18,21.93,2015,4,18,Saturday,5,1
2015-12-19,3332.974,2015,12,19,Saturday,5,1
2015-11-05,34.418,2015,11,5,Thursday,3,0
2015-06-20,125.944,2015,6,20,Saturday,5,1
2015-04-05,157.794,2015,4,5,Sunday,6,1
2015-12-25,433.78,2015,12,25,Friday,4,0
2015-04-11,692.728,2015,4,11,Saturday,5,1
2015-10-02,235.97,2015,10,2,Friday,4,0
2015-12-18,20.736,2015,12,18,Friday,4,0
2015-12-18,166.24,2015,12,18,Friday,4,0
2015-12-10,776.44,2015,12,10,Thursday,3,0
2015-12-17,1233.61,2015,12,17,Thursday,3,0
2015-09-03,755.096,2015,9,3,Thursday,3,0
2015-09-17,25.032,2015,9,17,Thursday,3,0
2015-09-17,344.22,2015,9,17,Thursday,3,0
2015-03-13,1242.896,2015,3,13,Friday,4,0
2015-08-25,146.744,2015,8,25,Tuesday,1,0
2015-07-26,393.165,2015,7,26,Sunday,6,1
2015-07-13,38.88,2015,7,13,Monday,0,0
2015-11-30,3.882,2015,11,30,Monday,0,0
2015-06-29,24.96,2015,6,29,Monday,0,0
2015-06-04,65.72,2015,6,4,Thursday,3,0
2015-04-02,87.8,2015,4,2,Thursday,3,0
2015-10-02,64.072,2015,10,2,Friday,4,0
2015-10-02,26.9,2015,10,2,Friday,4,0
2015-12-03,359.499,2015,12,3,Thursday,3,0
2015-02-28,551.264,2015,2,28,Saturday,5,1
2015-09-03,135.936,2015,9,3,Thursday,3,0
2015-09-10,702.74,2015,9,10,Thursday,3,0
2015-02-14,427.548,2015,2,14,Saturday,5,1
2015-12-25,547.136,2015,12,25,Friday,4,0
2015-12-01,125.64,2015,12,1,Tuesday,1,0
2015-07-17,231.92,2015,7,17,Friday,4,0
2015-12-06,2.772,2015,12,6,Sunday,6,1
2015-07-25,25.176,2015,7,25,Saturday,5,1
2015-03-16,17.52,2015,3,16,Monday,0,0
2015-09-17,3329.434,2015,9,17,Thursday,3,0
2015-11-08,263.96,2015,11,8,Sunday,6,1
2015-09-06,85.98,2015,9,6,Sunday,6,1
2015-05-25,149.2,2015,5,25,Monday,0,0
2015-11-12,15.56,2015,11,12,Thursday,3,0
2015-02-09,479.952,2015,2,9,Monday,0,0
2015-07-03,458.072,2015,7,3,Friday,4,0
2015-11-27,748.752,2015,11,27,Friday,4,0
2015-04-19,329.96,2015,4,19,Sunday,6,1
2015-08-10,711.784,2015,8,10,Monday,0,0
2015-08-11,149.96,2015,8,11,Tuesday,1,0
2015-11-13,378.138,2015,11,13,Friday,4,0
2015-10-03,139.544,2015,10,3,Saturday,5,1
2015-01-10,1018.104,2015,1,10,Saturday,5,1
2015-11-20,32.04,2015,11,20,Friday,4,0
2015-07-05,16.712,2015,7,5,Sunday,6,1
2015-11-21,365.496,2015,11,21,Saturday,5,1
2015-04-02,71.976,2015,4,2,Thursday,3,0
2015-11-28,796.324,2015,11,28,Saturday,5,1
2015-07-19,2.025,2015,7,19,Sunday,6,1
2015-10-20,255.99,2015,10,20,Tuesday,1,0
2015-05-08,3384.518,2015,5,8,Friday,4,0
2015-09-13,2.412,2015,9,13,Sunday,6,1
2015-09-24,6.848,2015,9,24,Thursday,3,0
2015-09-26,1116.48,2015,9,26,Saturday,5,1
2015-03-22,1685.456,2015,3,22,Sunday,6,1
2015-04-18,544.41,2015,4,18,Saturday,5,1
2015-06-01,47.968,2015,6,1,Monday,0,0
2015-12-27,12.672,2015,12,27,Sunday,6,1
2015-06-16,3184.356,2015,6,16,Tuesday,1,0
2015-04-30,213.115,2015,4,30,Thursday,3,0
2015-08-16,346.158,2015,8,16,Sunday,6,1
2015-09-24,821.94,2015,9,24,Thursday,3,0
2015-11-25,13.12,2015,11,25,Wednesday,2,0
2015-10-31,481.698,2015,10,31,Saturday,5,1
2015-07-30,155.88,2015,7,30,Thursday,3,0
2015-11-22,27.168,2015,11,22,Sunday,6,1
2015-05-24,610.307,2015,5,24,Sunday,6,1
2015-11-20,160.272,2015,11,20,Friday,4,0
2015-07-16,680.78,2015,7,16,Thursday,3,0
2015-12-12,22.368,2015,12,12,Saturday,5,1
2015-04-13,1061.328,2015,4,13,Monday,0,0
2015-12-10,129.64,2015,12,10,Thursday,3,0
2015-05-21,20.768,2015,5,21,Thursday,3,0
2015-11-27,459.4335,2015,11,27,Friday,4,0
2016-08-26,8.26,2016,8,26,Friday,4,0
2016-12-16,4.788,2016,12,16,Friday,4,0
2016-01-08,1671.93,2016,1,8,Friday,4,0
2016-09-03,83.952,2016,9,3,Saturday,5,1
2016-07-16,644.198,2016,7,16,Saturday,5,1
2016-10-13,752.41,2016,10,13,Thursday,3,0
2016-05-12,82.368,2016,5,12,Thursday,3,0
2016-09-29,18.97,2016,9,29,Thursday,3,0
2016-09-03,87.28,2016,9,3,Saturday,5,1
2016-08-26,146.688,2016,8,26,Friday,4,0
2016-08-05,197.05,2016,8,5,Friday,4,0
2016-05-05,1691.608,2016,5,5,Thursday,3,0
2016-04-21,195.976,2016,4,21,Thursday,3,0
2016-12-06,1018.302,2016,12,6,Tuesday,1,0
2016-12-16,3.68,2016,12,16,Friday,4,0
2016-09-03,198.744,2016,9,3,Saturday,5,1
2016-07-28,327.42,2016,7,28,Thursday,3,0
2016-05-30,874.308,2016,5,30,Monday,0,0
2016-08-22,19.44,2016,8,22,Monday,0,0
2016-04-08,354.9,2016,4,8,Friday,4,0
2016-11-05,23.988,2016,11,5,Saturday,5,1
2016-04-16,9135.19,2016,4,16,Saturday,5,1
2016-10-14,177.0,2016,10,14,Friday,4,0
2016-12-02,100.25,2016,12,2,Friday,4,0
2016-06-14,599.165,2016,6,14,Tuesday,1,0
2016-02-05,2075.51,2016,2,5,Friday,4,0
2016-03-13,334.2,2016,3,13,Sunday,6,1
2016-12-12,402.645,2016,12,12,Monday,0,0
2016-09-26,431.976,2016,9,26,Monday,0,0
2016-11-19,296.668,2016,11,19,Saturday,5,1
2016-09-27,956.6648,2016,9,27,Tuesday,1,0
2016-07-22,1137.4,2016,7,22,Friday,4,0
2016-12-30,487.704,2016,12,30,Friday,4,0
2016-11-04,77.488,2016,11,4,Friday,4,0
2016-02-09,121.83,2016,2,9,Tuesday,1,0
2016-11-14,9.84,2016,11,14,Monday,0,0
2016-03-10,176.784,2016,3,10,Thursday,3,0
2016-03-15,83.976,2016,3,15,Tuesday,1,0
2016-08-09,645.136,2016,8,9,Tuesday,1,0
2016-11-13,2294.9,2016,11,13,Sunday,6,1
2016-12-02,203.108,2016,12,2,Friday,4,0
2016-03-13,2550.587,2016,3,13,Sunday,6,1
2016-09-08,188.7,2016,9,8,Thursday,3,0
2016-11-27,39.808,2016,11,27,Sunday,6,1
2016-11-21,195.136,2016,11,21,Monday,0,0
2016-04-10,8.904,2016,4,10,Sunday,6,1
2016-12-06,19.44,2016,12,6,Tuesday,1,0
2016-09-19,18.192,2016,9,19,Monday,0,0
2016-07-25,941.18,2016,7,25,Monday,0,0
2016-09-08,615.606,2016,9,8,Thursday,3,0
2016-04-19,156.516,2016,4,19,Tuesday,1,0
2016-10-06,28.85,2016,10,6,Thursday,3,0
2016-01-03,376.64,2016,1,3,Sunday,6,1
2016-10-22,39.92,2016,10,22,Saturday,5,1
2016-12-15,14.76,2016,12,15,Thursday,3,0
2016-12-25,2875.544,2016,12,25,Sunday,6,1
2016-05-17,63.922,2016,5,17,Tuesday,1,0
2016-10-27,67.136,2016,10,27,Thursday,3,0
2016-11-14,36.37,2016,11,14,Monday,0,0
2016-08-23,79.74,2016,8,23,Tuesday,1,0
2016-09-10,66.17,2016,9,10,Saturday,5,1
2016-06-02,93.06,2016,6,2,Thursday,3,0
2016-03-12,19.98,2016,3,12,Saturday,5,1
2016-11-25,59.98,2016,11,25,Friday,4,0
2016-04-30,22.608,2016,4,30,Saturday,5,1
2016-03-18,189.882,2016,3,18,Friday,4,0
2016-09-05,1678.0,2016,9,5,Monday,0,0
2016-03-10,39.992,2016,3,10,Thursday,3,0
2016-09-25,393.165,2016,9,25,Sunday,6,1
2016-08-15,141.21,2016,8,15,Monday,0,0
2016-05-12,128.67,2016,5,12,Thursday,3,0
2016-04-15,895.06,2016,4,15,Friday,4,0
2016-09-25,773.59,2016,9,25,Sunday,6,1
2016-09-25,1059.088,2016,9,25,Sunday,6,1
2016-11-06,319.984,2016,11,6,Sunday,6,1
2016-07-01,136.43,2016,7,1,Friday,4,0
2016-08-21,3339.122,2016,8,21,Sunday,6,1
2016-10-08,51.712,2016,10,8,Saturday,5,1
2016-11-26,494.982,2016,11,26,Saturday,5,1
2016-12-15,651.363,2016,12,15,Thursday,3,0
2016-08-26,282.95,2016,8,26,Friday,4,0
2016-11-20,448.418,2016,11,20,Sunday,6,1
2016-08-04,3.98,2016,8,4,Thursday,3,0
2016-06-02,64.784,2016,6,2,Thursday,3,0
2016-09-15,70.064,2016,9,15,Thursday,3,0
2016-03-11,244.006,2016,3,11,Friday,4,0
2016-10-09,351.968,2016,10,9,Sunday,6,1
2016-09-23,537.616,2016,9,23,Friday,4,0
2016-12-27,20.16,2016,12,27,Tuesday,1,0
2016-12-09,43.964,2016,12,9,Friday,4,0
2016-07-10,492.28,2016,7,10,Sunday,6,1
2016-11-05,2007.9048,2016,11,5,Saturday,5,1
2016-11-29,58.416,2016,11,29,Tuesday,1,0
2016-07-29,2.214,2016,7,29,Friday,4,0
2016-10-29,11.744,2016,10,29,Saturday,5,1
2016-04-15,41.528,2016,4,15,Friday,4,0
2016-11-22,60.44,2016,11,22,Tuesday,1,0
2016-12-11,6.672,2016,12,11,Sunday,6,1
2016-04-17,29.05,2016,4,17,Sunday,6,1
2016-03-21,544.99,2016,3,21,Monday,0,0
2016-09-16,12.96,2016,9,16,Friday,4,0
2016-09-24,155.372,2016,9,24,Saturday,5,1
2016-09-28,99.136,2016,9,28,Wednesday,2,0
2016-11-30,36.192,2016,11,30,Wednesday,2,0
2016-06-05,132.168,2016,6,5,Sunday,6,1
2016-12-29,62.752,2016,12,29,Thursday,3,0
2016-12-11,663.952,2016,12,11,Sunday,6,1
2016-01-22,530.272,2016,1,22,Friday,4,0
2016-11-10,31.104,2016,11,10,Thursday,3,0
2016-01-08,187.228,2016,1,8,Friday,4,0
2016-03-07,21.072,2016,3,7,Monday,0,0
2016-11-18,1319.96,2016,11,18,Friday,4,0
2016-07-17,656.4,2016,7,17,Sunday,6,1
2016-02-21,471.078,2016,2,21,Sunday,6,1
2016-11-07,14.96,2016,11,7,Monday,0,0
2016-05-21,121.436,2016,5,21,Saturday,5,1
2016-06-09,177.48,2016,6,9,Thursday,3,0
2016-10-04,5549.41,2016,10,4,Tuesday,1,0
2016-03-08,221.044,2016,3,8,Tuesday,1,0
2016-02-01,56.45,2016,2,1,Monday,0,0
2016-08-13,244.3,2016,8,13,Saturday,5,1
2016-08-30,1269.87,2016,8,30,Tuesday,1,0
2016-08-22,98.328,2016,8,22,Monday,0,0
2016-10-31,32.064,2016,10,31,Monday,0,0
2016-06-23,835.17,2016,6,23,Thursday,3,0
2016-02-22,492.85,2016,2,22,Monday,0,0
2016-12-10,1424.9,2016,12,10,Saturday,5,1
2016-03-01,6125.822,2016,3,1,Tuesday,1,0
2016-05-09,1013.792,2016,5,9,Monday,0,0
2016-08-28,124.056,2016,8,28,Sunday,6,1
2016-11-14,89.97,2016,11,14,Monday,0,0
2016-10-28,17.616,2016,10,28,Friday,4,0
2016-08-12,37.312,2016,8,12,Friday,4,0
2016-11-10,279.944,2016,11,10,Thursday,3,0
2016-08-21,815.292,2016,8,21,Sunday,6,1
2016-05-15,612.14,2016,5,15,Sunday,6,1
2016-08-27,114.84,2016,8,27,Saturday,5,1
2016-09-26,424.9575,2016,9,26,Monday,0,0
2016-05-06,54.48,2016,5,6,Friday,4,0
2016-09-24,63.2,2016,9,24,Saturday,5,1
2016-09-03,430.94,2016,9,3,Saturday,5,1
2016-05-05,16.72,2016,5,5,Thursday,3,0
2016-09-05,347.802,2016,9,5,Monday,0,0
2016-08-22,4.312,2016,8,22,Monday,0,0
2016-12-11,85.224,2016,12,11,Sunday,6,1
2016-05-14,191.018,2016,5,14,Saturday,5,1
2016-09-17,12.32,2016,9,17,Saturday,5,1
2016-09-26,15.624,2016,9,26,Monday,0,0
2016-12-01,16.74,2016,12,1,Thursday,3,0
2016-04-06,1294.75,2016,4,6,Wednesday,2,0
2016-04-25,108.42,2016,4,25,Monday,0,0
2016-10-10,24.703,2016,10,10,Monday,0,0
2016-05-17,29.97,2016,5,17,Tuesday,1,0
2016-12-03,1165.328,2016,12,3,Saturday,5,1
2016-12-11,73.536,2016,12,11,Sunday,6,1
2016-03-31,312.766,2016,3,31,Thursday,3,0
2016-03-01,159.984,2016,3,1,Tuesday,1,0
2016-06-25,714.498,2016,6,25,Saturday,5,1
2016-09-05,93.456,2016,9,5,Monday,0,0
2016-09-17,206.64,2016,9,17,Saturday,5,1
2016-05-19,21.4,2016,5,19,Thursday,3,0
2016-12-26,33.9,2016,12,26,Monday,0,0
2016-11-06,368.432,2016,11,6,Sunday,6,1
2016-06-23,25.83,2016,6,23,Thursday,3,0
2016-03-14,21.88,2016,3,14,Monday,0,0
2016-12-02,505.368,2016,12,2,Friday,4,0
2016-03-06,502.221,2016,3,6,Sunday,6,1
2016-01-22,26.336,2016,1,22,Friday,4,0
2016-09-22,13.28,2016,9,22,Thursday,3,0
2016-12-01,1215.72,2016,12,1,Thursday,3,0
2016-06-06,121.95,2016,6,6,Monday,0,0
2016-09-19,703.68,2016,9,19,Monday,0,0
2016-08-13,89.32,2016,8,13,Saturday,5,1
2016-03-20,132.709,2016,3,20,Sunday,6,1
2016-08-17,15.712,2016,8,17,Wednesday,2,0
2016-10-06,801.55,2016,10,6,Thursday,3,0
2016-09-22,133.54,2016,9,22,Thursday,3,0
2016-12-20,33.9,2016,12,20,Tuesday,1,0
2016-09-26,756.486,2016,9,26,Monday,0,0
2016-11-26,78.759,2016,11,26,Saturday,5,1
2016-11-26,3.744,2016,11,26,Saturday,5,1
2016-07-01,2.496,2016,7,1,Friday,4,0
2016-06-26,13.616,2016,6,26,Sunday,6,1
2016-05-09,32.04,2016,5,9,Monday,0,0
2016-04-17,79.12,2016,4,17,Sunday,6,1
2016-10-18,307.92,2016,10,18,Tuesday,1,0
2016-04-01,12.99,2016,4,1,Friday,4,0
2016-08-23,1416.304,2016,8,23,Tuesday,1,0
2016-04-19,624.576,2016,4,19,Tuesday,1,0
2016-12-03,413.008,2016,12,3,Saturday,5,1
2016-12-09,82.92,2016,12,9,Friday,4,0
2016-10-08,61.96,2016,10,8,Saturday,5,1
2016-11-13,3.136,2016,11,13,Sunday,6,1
2016-03-26,187.616,2016,3,26,Saturday,5,1
2016-12-27,845.488,2016,12,27,Tuesday,1,0
2016-02-15,407.072,2016,2,15,Monday,0,0
2016-12-29,11.232,2016,12,29,Thursday,3,0
2016-06-18,76.864,2016,6,18,Saturday,5,1
2016-08-26,47.97,2016,8,26,Friday,4,0
2016-11-24,2904.572,2016,11,24,Thursday,3,0
2016-03-24,403.168,2016,3,24,Thursday,3,0
2016-11-11,2678.94,2016,11,11,Friday,4,0
2016-04-16,12.84,2016,4,16,Saturday,5,1
2016-01-04,959.968,2016,1,4,Monday,0,0
2016-11-22,134.272,2016,11,22,Tuesday,1,0
2016-11-05,196.33,2016,11,5,Saturday,5,1
2016-01-23,1672.31,2016,1,23,Saturday,5,1
2016-01-30,483.748,2016,1,30,Saturday,5,1
2016-01-21,1167.056,2016,1,21,Thursday,3,0
2016-06-06,678.87,2016,6,6,Monday,0,0
2016-07-15,335.8,2016,7,15,Friday,4,0
2016-02-21,405.3,2016,2,21,Sunday,6,1
2016-12-24,823.61,2016,12,24,Saturday,5,1
2016-12-06,1169.454,2016,12,6,Tuesday,1,0
2016-12-12,299.07,2016,12,12,Monday,0,0
2017-05-19,889.29,2017,5,19,Friday,4,0
2017-07-09,1.08,2017,7,9,Sunday,6,1
2017-08-19,102.72,2017,8,19,Saturday,5,1
2017-04-11,43.888,2017,4,11,Tuesday,1,0
2017-04-07,1735.8505,2017,4,7,Friday,4,0
2017-11-03,40.776,2017,11,3,Friday,4,0
2017-03-16,712.966,2017,3,16,Thursday,3,0
2017-07-23,63.312,2017,7,23,Sunday,6,1
2017-07-06,122.136,2017,7,6,Thursday,3,0
2017-02-06,273.7,2017,2,6,Monday,0,0
2017-08-21,4337.64,2017,8,21,Monday,0,0
2017-06-19,148.884,2017,6,19,Monday,0,0
2017-12-29,6.03,2017,12,29,Friday,4,0
2017-06-30,1044.63,2017,6,30,Friday,4,0
2017-11-13,239.92,2017,11,13,Monday,0,0
2017-09-22,27.18,2017,9,22,Friday,4,0
2017-10-05,236.722,2017,10,5,Thursday,3,0
2017-12-09,143.856,2017,12,9,Saturday,5,1
2017-08-13,206.67,2017,8,13,Sunday,6,1
2017-09-07,13.48,2017,9,7,Thursday,3,0
2017-01-27,137.94,2017,1,27,Friday,4,0
2017-05-08,81.08,2017,5,8,Monday,0,0
2017-01-15,147.636,2017,1,15,Sunday,6,1
2017-03-19,28.91,2017,3,19,Sunday,6,1
2017-07-17,408.96,2017,7,17,Monday,0,0
2017-10-23,837.796,2017,10,23,Monday,0,0
2017-08-25,25.696,2017,8,25,Friday,4,0
2016-12-31,156.512,2016,12,31,Saturday,5,1
2017-01-26,3002.65,2017,1,26,Thursday,3,0
2017-11-03,1872.934,2017,11,3,Friday,4,0
2017-01-14,337.688,2017,1,14,Saturday,5,1
2017-09-26,1065.216,2017,9,26,Tuesday,1,0
2017-07-22,526.344,2017,7,22,Saturday,5,1
2017-06-08,12.176,2017,6,8,Thursday,3,0
2017-06-09,169.253,2017,6,9,Friday,4,0
2017-12-26,44.75,2017,12,26,Tuesday,1,0
2017-05-12,10.272,2017,5,12,Friday,4,0
2017-11-05,246.38,2017,11,5,Sunday,6,1
2017-12-04,551.55,2017,12,4,Monday,0,0
2017-04-30,5.76,2017,4,30,Sunday,6,1
2017-11-16,354.77,2017,11,16,Thursday,3,0
2017-06-08,197.3,2017,6,8,Thursday,3,0
2017-11-19,59.913,2017,11,19,Sunday,6,1
2017-12-02,34.65,2017,12,2,Saturday,5,1
2017-09-22,24.62,2017,9,22,Friday,4,0
2017-04-30,225.546,2017,4,30,Sunday,6,1
2017-07-20,361.044,2017,7,20,Thursday,3,0
2017-05-19,38.016,2017,5,19,Friday,4,0
2017-08-21,1520.15,2017,8,21,Monday,0,0
2017-06-08,1515.186,2017,6,8,Thursday,3,0
2017-11-06,5.682,2017,11,6,Monday,0,0
2017-09-12,166.44,2017,9,12,Tuesday,1,0
2017-11-25,701.96,2017,11,25,Saturday,5,1
2017-12-10,91.193,2017,12,10,Sunday,6,1
2017-11-28,3629.936,2017,11,28,Tuesday,1,0
2017-05-15,303.544,2017,5,15,Monday,0,0
2017-10-26,166.692,2017,10,26,Thursday,3,0
2017-11-03,43.5,2017,11,3,Friday,4,0
2017-11-20,283.92,2017,11,20,Monday,0,0
2017-07-03,279.004,2017,7,3,Monday,0,0
2017-08-20,239.12,2017,8,20,Sunday,6,1
2017-08-17,1358.484,2017,8,17,Thursday,3,0
2017-11-05,159.99,2017,11,5,Sunday,6,1
2017-10-22,36.44,2017,10,22,Sunday,6,1
2017-12-02,1915.624,2017,12,2,Saturday,5,1
2017-05-28,54.368,2017,5,28,Sunday,6,1
2017-06-01,17.48,2017,6,1,Thursday,3,0
2017-06-30,204.95,2017,6,30,Friday,4,0
2017-07-29,90.57,2017,7,29,Saturday,5,1
2017-12-14,974.988,2017,12,14,Thursday,3,0
2017-01-03,38.88,2017,1,3,Tuesday,1,0
2017-08-20,35.96,2017,8,20,Sunday,6,1
2017-11-16,52.44,2017,11,16,Thursday,3,0
2017-10-20,30.336,2017,10,20,Friday,4,0
2017-07-29,115.96,2017,7,29,Saturday,5,1
2017-10-09,35.2,2017,10,9,Monday,0,0
2017-11-02,168.1,2017,11,2,Thursday,3,0
2017-11-11,35.184,2017,11,11,Saturday,5,1
2017-11-17,43.8,2017,11,17,Friday,4,0
2017-09-15,959.2,2017,9,15,Friday,4,0
2017-11-12,370.782,2017,11,12,Sunday,6,1
2017-12-17,66.284,2017,12,17,Sunday,6,1
2017-05-27,814.526,2017,5,27,Saturday,5,1
2017-10-09,719.095,2017,10,9,Monday,0,0
2017-10-21,8.559,2017,10,21,Saturday,5,1
2017-09-04,107.552,2017,9,4,Monday,0,0
2017-03-25,1069.132,2017,3,25,Saturday,5,1
